order_id,account_id,date,product_id,category,unit_price,quantity,revenue,margin
ORD-ACC-0013-0146,ACC-0013,2025-09-25,CS-01,Chemical Supplies,999.95,5,4999.75,1099.94
ORD-ACC-0013-0146,ACC-0013,2025-09-25,SG-03,Safety Gear,541.51,3,1624.53,292.42
ORD-ACC-0013-0146,ACC-0013,2025-09-25,IE-01,Industrial Equipment,12844.54,5,64222.7,21835.72
ORD-ACC-0013-0156,ACC-0013,2025-10-07,CS-03,Chemical Supplies,464.5,3,1393.5,306.57
ORD-ACC-0013-0154,ACC-0013,2025-10-10,SG-02,Safety Gear,276.27,4,1105.08,198.91
ORD-ACC-0013-0159,ACC-0013,2025-10-11,CS-03,Chemical Supplies,486.28,4,1945.12,427.93
ORD-ACC-0013-0153,ACC-0013,2025-10-13,PM-03,Packaging Materials,24.19,1,24.19,1.94
ORD-ACC-0013-0152,ACC-0013,2025-10-14,OS-03,Office Supplies,84.52,1,84.52,8.45
ORD-ACC-0013-0158,ACC-0013,2025-10-22,SG-01,Safety Gear,292.07,5,1460.35,262.86
ORD-ACC-0013-0158,ACC-0013,2025-10-22,CS-03,Chemical Supplies,475.95,4,1903.8,418.84
ORD-ACC-0013-0158,ACC-0013,2025-10-22,SG-02,Safety Gear,268.25,1,268.25,48.28
ORD-ACC-0013-0158,ACC-0013,2025-10-22,IE-03,Industrial Equipment,13479.12,4,53916.48,18331.6
ORD-ACC-0013-0155,ACC-0013,2025-10-24,PT-02,Precision Tools,1741.93,2,3483.86,975.48
ORD-ACC-0013-0155,ACC-0013,2025-10-24,OS-01,Office Supplies,104.28,3,312.84,31.28
ORD-ACC-0013-0155,ACC-0013,2025-10-24,CS-02,Cleaning Supplies,40.63,2,81.26,7.31
ORD-ACC-0013-0155,ACC-0013,2025-10-24,OS-03,Office Supplies,83.72,3,251.16,25.12
ORD-ACC-0013-0157,ACC-0013,2025-10-26,OS-03,Office Supplies,83.98,4,335.92,33.59
ORD-ACC-0013-0161,ACC-0013,2025-11-01,CS-03,Cleaning Supplies,45.2,2,90.4,8.14
ORD-ACC-0013-0161,ACC-0013,2025-11-01,PM-02,Packaging Materials,57.01,3,171.03,13.68
ORD-ACC-0013-0168,ACC-0013,2025-11-01,OS-02,Office Supplies,120.86,3,362.58,36.26
ORD-ACC-0013-0162,ACC-0013,2025-11-14,SG-01,Safety Gear,287.85,3,863.55,155.44
ORD-ACC-0013-0164,ACC-0013,2025-11-15,PT-01,Precision Tools,3417.15,2,6834.3,1913.6
ORD-ACC-0013-0169,ACC-0013,2025-11-15,CS-02,Cleaning Supplies,41.83,2,83.66,7.53
ORD-ACC-0013-0170,ACC-0013,2025-11-15,PT-01,Precision Tools,3584.9,5,17924.5,5018.86
ORD-ACC-0013-0167,ACC-0013,2025-11-17,PT-01,Precision Tools,3477.97,3,10433.91,2921.49
ORD-ACC-0013-0167,ACC-0013,2025-11-17,PT-03,Precision Tools,4118.01,4,16472.04,4612.17
ORD-ACC-0013-0167,ACC-0013,2025-11-17,CS-02,Cleaning Supplies,41.82,4,167.28,15.06
ORD-ACC-0013-0165,ACC-0013,2025-11-18,OS-03,Office Supplies,88.59,4,354.36,35.44
ORD-ACC-0013-0160,ACC-0013,2025-11-21,PM-02,Packaging Materials,56.14,2,112.28,8.98
ORD-ACC-0013-0163,ACC-0013,2025-11-24,IE-01,Industrial Equipment,13416.12,3,40248.36,13684.44
ORD-ACC-0013-0166,ACC-0013,2025-11-25,SG-03,Safety Gear,449.62,2,899.24,161.86
ORD-ACC-0014-0007,ACC-0014,2024-04-01,OS-03,Office Supplies,88.27,3,264.81,26.48
ORD-ACC-0014-0007,ACC-0014,2024-04-01,PM-01,Packaging Materials,33.76,5,168.8,13.5
ORD-ACC-0014-0014,ACC-0014,2024-04-01,IE-01,Industrial Equipment,13505.29,1,13505.29,4591.8
ORD-ACC-0014-0014,ACC-0014,2024-04-01,PT-03,Precision Tools,4235.55,2,8471.1,2371.91
ORD-ACC-0014-0009,ACC-0014,2024-04-02,IE-02,Industrial Equipment,10013.07,2,20026.14,6808.89
ORD-ACC-0014-0011,ACC-0014,2024-04-05,PM-02,Packaging Materials,55.5,2,111.0,8.88
ORD-ACC-0014-0011,ACC-0014,2024-04-05,PT-02,Precision Tools,1665.16,1,1665.16,466.24
ORD-ACC-0014-0011,ACC-0014,2024-04-05,PM-01,Packaging Materials,33.95,3,101.85,8.15
ORD-ACC-0014-0011,ACC-0014,2024-04-05,IE-02,Industrial Equipment,10186.75,5,50933.75,17317.48
ORD-ACC-0014-0011,ACC-0014,2024-04-05,PT-03,Precision Tools,4250.49,1,4250.49,1190.14
ORD-ACC-0014-0013,ACC-0014,2024-04-08,PM-01,Packaging Materials,34.31,5,171.55,13.72
ORD-ACC-0014-0013,ACC-0014,2024-04-08,CS-01,Chemical Supplies,984.21,3,2952.63,649.58
ORD-ACC-0014-0013,ACC-0014,2024-04-08,PT-02,Precision Tools,1749.92,5,8749.6,2449.89
ORD-ACC-0014-0006,ACC-0014,2024-04-12,OS-01,Office Supplies,105.56,3,316.68,31.67
ORD-ACC-0014-0008,ACC-0014,2024-04-12,IE-02,Industrial Equipment,9930.9,2,19861.8,6753.01
ORD-ACC-0014-0010,ACC-0014,2024-04-12,IE-01,Industrial Equipment,12753.61,2,25507.22,8672.45
ORD-ACC-0014-0010,ACC-0014,2024-04-12,OS-01,Office Supplies,106.29,5,531.45,53.15
ORD-ACC-0014-0010,ACC-0014,2024-04-12,SG-01,Safety Gear,291.84,2,583.68,105.06
ORD-ACC-0014-0015,ACC-0014,2024-04-12,SG-03,Safety Gear,455.08,4,1820.32,327.66
ORD-ACC-0014-0015,ACC-0014,2024-04-12,OS-03,Office Supplies,86.52,2,173.04,17.3
ORD-ACC-0014-0015,ACC-0014,2024-04-12,IE-02,Industrial Equipment,9736.08,4,38944.32,13241.07
ORD-ACC-0014-0015,ACC-0014,2024-04-12,CS-03,Cleaning Supplies,49.07,1,49.07,4.42
ORD-ACC-0014-0002,ACC-0014,2024-04-13,PT-01,Precision Tools,3515.63,1,3515.63,984.38
ORD-ACC-0014-0001,ACC-0014,2024-04-16,PM-03,Packaging Materials,23.48,5,117.4,9.39
ORD-ACC-0014-0001,ACC-0014,2024-04-16,OS-02,Office Supplies,128.21,2,256.42,25.64
ORD-ACC-0014-0001,ACC-0014,2024-04-16,SG-03,Safety Gear,437.47,2,874.94,157.49
ORD-ACC-0014-0003,ACC-0014,2024-04-20,PM-03,Packaging Materials,23.83,2,47.66,3.81
ORD-ACC-0014-0003,ACC-0014,2024-04-20,OS-02,Office Supplies,124.95,5,624.75,62.48
ORD-ACC-0014-0003,ACC-0014,2024-04-20,SG-01,Safety Gear,291.52,1,291.52,52.47
ORD-ACC-0014-0012,ACC-0014,2024-04-21,CS-02,Cleaning Supplies,42.82,1,42.82,3.85
ORD-ACC-0014-0012,ACC-0014,2024-04-21,CS-01,Cleaning Supplies,49.29,3,147.87,13.31
ORD-ACC-0014-0017,ACC-0014,2024-04-21,CS-03,Cleaning Supplies,47.07,1,47.07,4.24
ORD-ACC-0014-0017,ACC-0014,2024-04-21,PM-02,Packaging Materials,54.81,5,274.05,21.92
ORD-ACC-0014-0004,ACC-0014,2024-04-23,PT-02,Precision Tools,1777.12,4,7108.48,1990.37
ORD-ACC-0014-0005,ACC-0014,2024-04-23,CS-01,Chemical Supplies,931.67,2,1863.34,409.93
ORD-ACC-0014-0005,ACC-0014,2024-04-23,PM-03,Packaging Materials,24.4,5,122.0,9.76
ORD-ACC-0014-0005,ACC-0014,2024-04-23,CS-03,Cleaning Supplies,46.88,3,140.64,12.66
ORD-ACC-0014-0016,ACC-0014,2024-04-27,PM-03,Packaging Materials,24.12,4,96.48,7.72
ORD-ACC-0014-0016,ACC-0014,2024-04-27,IE-01,Industrial Equipment,12889.81,5,64449.05,21912.68
ORD-ACC-0014-0016,ACC-0014,2024-04-27,OS-03,Office Supplies,82.15,2,164.3,16.43
ORD-ACC-0014-0016,ACC-0014,2024-04-27,SG-03,Safety Gear,455.83,2,911.66,164.1
ORD-ACC-0014-0016,ACC-0014,2024-04-27,PM-02,Packaging Materials,55.96,2,111.92,8.95
ORD-ACC-0014-0026,ACC-0014,2024-05-03,PM-02,Packaging Materials,55.53,3,166.59,13.33
ORD-ACC-0014-0026,ACC-0014,2024-05-03,CS-01,Chemical Supplies,989.59,3,2968.77,653.13
ORD-ACC-0014-0026,ACC-0014,2024-05-03,CS-02,Chemical Supplies,947.75,5,4738.75,1042.53
ORD-ACC-0014-0026,ACC-0014,2024-05-03,IE-01,Industrial Equipment,12774.33,5,63871.65,21716.36
ORD-ACC-0014-0022,ACC-0014,2024-05-05,PT-02,Precision Tools,1756.69,2,3513.38,983.75
ORD-ACC-0014-0023,ACC-0014,2024-05-05,SG-01,Safety Gear,293.7,3,881.1,158.6
ORD-ACC-0014-0020,ACC-0014,2024-05-09,SG-02,Safety Gear,278.0,2,556.0,100.08
ORD-ACC-0014-0020,ACC-0014,2024-05-09,PM-03,Packaging Materials,23.53,5,117.65,9.41
ORD-ACC-0014-0021,ACC-0014,2024-05-10,SG-02,Safety Gear,264.95,3,794.85,143.07
ORD-ACC-0014-0021,ACC-0014,2024-05-10,OS-01,Office Supplies,108.68,3,326.04,32.6
ORD-ACC-0014-0025,ACC-0014,2024-05-11,PM-03,Packaging Materials,23.51,1,23.51,1.88
ORD-ACC-0014-0019,ACC-0014,2024-05-15,CS-02,Cleaning Supplies,41.05,1,41.05,3.69
ORD-ACC-0014-0019,ACC-0014,2024-05-15,PT-01,Precision Tools,3356.1,1,3356.1,939.71
ORD-ACC-0014-0019,ACC-0014,2024-05-15,OS-02,Office Supplies,122.51,4,490.04,49.0
ORD-ACC-0014-0019,ACC-0014,2024-05-15,IE-01,Industrial Equipment,13592.28,3,40776.84,13864.13
ORD-ACC-0014-0018,ACC-0014,2024-05-16,PM-01,Packaging Materials,34.61,5,173.05,13.84
ORD-ACC-0014-0018,ACC-0014,2024-05-16,SG-03,Safety Gear,454.69,2,909.38,163.69
ORD-ACC-0014-0018,ACC-0014,2024-05-16,CS-02,Chemical Supplies,983.05,5,4915.25,1081.36
ORD-ACC-0014-0018,ACC-0014,2024-05-16,OS-02,Office Supplies,130.03,5,650.15,65.02
ORD-ACC-0014-0027,ACC-0014,2024-05-17,SG-01,Safety Gear,292.73,5,1463.65,263.46
ORD-ACC-0014-0027,ACC-0014,2024-05-17,PT-01,Precision Tools,3448.54,3,10345.62,2896.77
ORD-ACC-0014-0027,ACC-0014,2024-05-17,IE-01,Industrial Equipment,12818.82,1,12818.82,4358.4
ORD-ACC-0014-0027,ACC-0014,2024-05-17,PM-02,Packaging Materials,56.93,5,284.65,22.77
ORD-ACC-0014-0024,ACC-0014,2024-05-26,IE-01,Industrial Equipment,13021.18,1,13021.18,4427.2
ORD-ACC-0014-0024,ACC-0014,2024-05-26,PM-01,Packaging Materials,33.8,2,67.6,5.41
ORD-ACC-0014-0032,ACC-0014,2024-06-02,OS-03,Office Supplies,88.3,4,353.2,35.32
ORD-ACC-0014-0032,ACC-0014,2024-06-02,CS-02,Chemical Supplies,965.23,5,4826.15,1061.75
ORD-ACC-0014-0033,ACC-0014,2024-06-02,SG-01,Safety Gear,285.74,2,571.48,102.87
ORD-ACC-0014-0033,ACC-0014,2024-06-02,OS-03,Office Supplies,86.42,1,86.42,8.64
ORD-ACC-0014-0033,ACC-0014,2024-06-02,IE-01,Industrial Equipment,12980.45,1,12980.45,4413.35
ORD-ACC-0014-0033,ACC-0014,2024-06-02,CS-03,Cleaning Supplies,47.42,5,237.1,21.34
ORD-ACC-0014-0030,ACC-0014,2024-06-04,SG-03,Safety Gear,473.4,3,1420.2,255.64
ORD-ACC-0014-0044,ACC-0014,2024-06-06,CS-03,Chemical Supplies,488.97,2,977.94,215.15
ORD-ACC-0014-0036,ACC-0014,2024-06-10,SG-01,Safety Gear,307.52,1,307.52,55.35
ORD-ACC-0014-0029,ACC-0014,2024-06-11,CS-03,Cleaning Supplies,45.57,2,91.14,8.2
ORD-ACC-0014-0029,ACC-0014,2024-06-11,PM-02,Packaging Materials,54.64,2,109.28,8.74
ORD-ACC-0014-0029,ACC-0014,2024-06-11,IE-03,Industrial Equipment,14106.72,2,28213.44,9592.57
ORD-ACC-0014-0037,ACC-0014,2024-06-11,IE-01,Industrial Equipment,13682.15,4,54728.6,18607.72
ORD-ACC-0014-0039,ACC-0014,2024-06-11,PT-03,Precision Tools,4172.76,2,8345.52,2336.75
ORD-ACC-0014-0039,ACC-0014,2024-06-11,CS-01,Cleaning Supplies,51.23,1,51.23,4.61
ORD-ACC-0014-0039,ACC-0014,2024-06-11,IE-03,Industrial Equipment,13664.43,5,68322.15,23229.53
ORD-ACC-0014-0039,ACC-0014,2024-06-11,OS-03,Office Supplies,83.3,1,83.3,8.33
ORD-ACC-0014-0039,ACC-0014,2024-06-11,PT-01,Precision Tools,3381.46,3,10144.38,2840.43
ORD-ACC-0014-0040,ACC-0014,2024-06-11,CS-01,Chemical Supplies,998.97,1,998.97,219.77
ORD-ACC-0014-0040,ACC-0014,2024-06-11,IE-02,Industrial Equipment,9955.74,4,39822.96,13539.81
ORD-ACC-0014-0042,ACC-0014,2024-06-12,CS-03,Cleaning Supplies,48.58,3,145.74,13.12
ORD-ACC-0014-0034,ACC-0014,2024-06-15,CS-02,Chemical Supplies,955.14,3,2865.42,630.39
ORD-ACC-0014-0034,ACC-0014,2024-06-15,CS-01,Chemical Supplies,966.35,5,4831.75,1062.98
ORD-ACC-0014-0031,ACC-0014,2024-06-19,PM-03,Packaging Materials,24.31,3,72.93,5.83
ORD-ACC-0014-0035,ACC-0014,2024-06-19,OS-02,Office Supplies,126.8,5,634.0,63.4
ORD-ACC-0014-0035,ACC-0014,2024-06-19,CS-03,Chemical Supplies,478.77,5,2393.85,526.65
ORD-ACC-0014-0035,ACC-0014,2024-06-19,IE-02,Industrial Equipment,9565.3,1,9565.3,3252.2
ORD-ACC-0014-0028,ACC-0014,2024-06-21,OS-03,Office Supplies,86.89,2,173.78,17.38
ORD-ACC-0014-0028,ACC-0014,2024-06-21,IE-01,Industrial Equipment,13659.59,4,54638.36,18577.04
ORD-ACC-0014-0028,ACC-0014,2024-06-21,PT-02,Precision Tools,1695.48,4,6781.92,1898.94
ORD-ACC-0014-0038,ACC-0014,2024-06-24,PM-03,Packaging Materials,22.88,5,114.4,9.15
ORD-ACC-0014-0043,ACC-0014,2024-06-24,CS-02,Cleaning Supplies,41.05,3,123.15,11.08
ORD-ACC-0014-0041,ACC-0014,2024-06-25,PM-01,Packaging Materials,35.07,2,70.14,5.61
ORD-ACC-0014-0041,ACC-0014,2024-06-25,OS-02,Office Supplies,122.85,1,122.85,12.29
ORD-ACC-0014-0041,ACC-0014,2024-06-25,SG-01,Safety Gear,303.36,5,1516.8,273.02
ORD-ACC-0014-0052,ACC-0014,2024-07-04,SG-02,Safety Gear,419.9,1,419.9,75.58
ORD-ACC-0014-0053,ACC-0014,2024-07-04,OS-02,Office Supplies,125.06,4,500.24,50.02
ORD-ACC-0014-0057,ACC-0014,2024-07-08,IE-03,Industrial Equipment,13603.29,3,40809.87,13875.36
ORD-ACC-0014-0057,ACC-0014,2024-07-08,PM-03,Packaging Materials,23.07,2,46.14,3.69
ORD-ACC-0014-0057,ACC-0014,2024-07-08,OS-03,Office Supplies,86.03,4,344.12,34.41
ORD-ACC-0014-0049,ACC-0014,2024-07-09,PT-02,Precision Tools,1686.32,1,1686.32,472.17
ORD-ACC-0014-0049,ACC-0014,2024-07-09,CS-02,Chemical Supplies,1009.67,2,2019.34,444.25
ORD-ACC-0014-0056,ACC-0014,2024-07-09,CS-03,Cleaning Supplies,47.95,2,95.9,8.63
ORD-ACC-0014-0058,ACC-0014,2024-07-09,SG-03,Safety Gear,753.59,2,1507.18,271.29
ORD-ACC-0014-0058,ACC-0014,2024-07-09,CS-02,Cleaning Supplies,42.04,3,126.12,11.35
ORD-ACC-0014-0059,ACC-0014,2024-07-10,CS-02,Cleaning Supplies,40.75,3,122.25,11.0
ORD-ACC-0014-0047,ACC-0014,2024-07-12,PT-01,Precision Tools,3311.55,2,6623.1,1854.47
ORD-ACC-0014-0051,ACC-0014,2024-07-14,CS-02,Chemical Supplies,990.34,1,990.34,217.87
ORD-ACC-0014-0051,ACC-0014,2024-07-14,CS-03,Chemical Supplies,485.39,5,2426.95,533.93
ORD-ACC-0014-0051,ACC-0014,2024-07-14,SG-03,Safety Gear,749.03,2,1498.06,269.65
ORD-ACC-0014-0051,ACC-0014,2024-07-14,CS-02,Cleaning Supplies,41.35,5,206.75,18.61
ORD-ACC-0014-0051,ACC-0014,2024-07-14,OS-01,Office Supplies,109.76,3,329.28,32.93
ORD-ACC-0014-0051,ACC-0014,2024-07-14,PT-02,Precision Tools,1675.75,1,1675.75,469.21
ORD-ACC-0014-0051,ACC-0014,2024-07-14,PT-01,Precision Tools,3568.56,2,7137.12,1998.39
ORD-ACC-0014-0051,ACC-0014,2024-07-14,IE-02,Industrial Equipment,9735.21,1,9735.21,3309.97
ORD-ACC-0014-0055,ACC-0014,2024-07-21,SG-01,Safety Gear,466.59,2,933.18,167.97
ORD-ACC-0014-0055,ACC-0014,2024-07-21,PM-03,Packaging Materials,22.74,1,22.74,1.82
ORD-ACC-0014-0046,ACC-0014,2024-07-22,OS-03,Office Supplies,88.54,1,88.54,8.85
ORD-ACC-0014-0048,ACC-0014,2024-07-23,SG-03,Safety Gear,744.16,1,744.16,133.95
ORD-ACC-0014-0048,ACC-0014,2024-07-23,CS-03,Chemical Supplies,480.9,2,961.8,211.6
ORD-ACC-0014-0048,ACC-0014,2024-07-23,SG-01,Safety Gear,473.6,3,1420.8,255.74
ORD-ACC-0014-0060,ACC-0014,2024-07-23,OS-02,Office Supplies,122.02,2,244.04,24.4
ORD-ACC-0014-0060,ACC-0014,2024-07-23,PM-03,Packaging Materials,22.6,5,113.0,9.04
ORD-ACC-0014-0060,ACC-0014,2024-07-23,CS-02,Chemical Supplies,995.73,4,3982.92,876.24
ORD-ACC-0014-0060,ACC-0014,2024-07-23,IE-01,Industrial Equipment,13722.06,4,54888.24,18662.0
ORD-ACC-0014-0060,ACC-0014,2024-07-23,PT-02,Precision Tools,1748.43,4,6993.72,1958.24
ORD-ACC-0014-0050,ACC-0014,2024-07-25,IE-02,Industrial Equipment,9661.85,4,38647.4,13140.12
ORD-ACC-0014-0050,ACC-0014,2024-07-25,CS-01,Cleaning Supplies,48.66,3,145.98,13.14
ORD-ACC-0014-0054,ACC-0014,2024-07-26,PM-01,Packaging Materials,34.47,3,103.41,8.27
ORD-ACC-0014-0045,ACC-0014,2024-07-27,CS-02,Cleaning Supplies,42.08,2,84.16,7.57
ORD-ACC-0014-0073,ACC-0014,2024-08-01,IE-01,Industrial Equipment,13032.54,4,52130.16,17724.25
ORD-ACC-0014-0073,ACC-0014,2024-08-01,PM-02,Packaging Materials,55.36,2,110.72,8.86
ORD-ACC-0014-0073,ACC-0014,2024-08-01,CS-01,Chemical Supplies,980.28,3,2940.84,646.98
ORD-ACC-0014-0073,ACC-0014,2024-08-01,OS-03,Office Supplies,84.13,3,252.39,25.24
ORD-ACC-0014-0067,ACC-0014,2024-08-02,CS-01,Chemical Supplies,997.02,2,1994.04,438.69
ORD-ACC-0014-0067,ACC-0014,2024-08-02,SG-01,Safety Gear,477.51,3,1432.53,257.86
ORD-ACC-0014-0064,ACC-0014,2024-08-04,IE-01,Industrial Equipment,13251.13,1,13251.13,4505.38
ORD-ACC-0014-0064,ACC-0014,2024-08-04,IE-03,Industrial Equipment,13735.02,3,41205.06,14009.72
ORD-ACC-0014-0069,ACC-0014,2024-08-04,PM-01,Packaging Materials,35.0,4,140.0,11.2
ORD-ACC-0014-0069,ACC-0014,2024-08-04,PM-02,Packaging Materials,54.39,2,108.78,8.7
ORD-ACC-0014-0075,ACC-0014,2024-08-04,PT-02,Precision Tools,1648.5,3,4945.5,1384.74
ORD-ACC-0014-0075,ACC-0014,2024-08-04,PT-03,Precision Tools,4324.81,2,8649.62,2421.89
ORD-ACC-0014-0075,ACC-0014,2024-08-04,SG-03,Safety Gear,733.4,3,2200.2,396.04
ORD-ACC-0014-0075,ACC-0014,2024-08-04,OS-01,Office Supplies,105.66,2,211.32,21.13
ORD-ACC-0014-0061,ACC-0014,2024-08-06,OS-01,Office Supplies,109.91,5,549.55,54.95
ORD-ACC-0014-0061,ACC-0014,2024-08-06,SG-03,Safety Gear,718.36,5,3591.8,646.52
ORD-ACC-0014-0061,ACC-0014,2024-08-06,PT-03,Precision Tools,4213.2,4,16852.8,4718.78
ORD-ACC-0014-0061,ACC-0014,2024-08-06,SG-01,Safety Gear,460.8,2,921.6,165.89
ORD-ACC-0014-0061,ACC-0014,2024-08-06,PT-02,Precision Tools,1737.8,2,3475.6,973.17
ORD-ACC-0014-0070,ACC-0014,2024-08-06,CS-02,Cleaning Supplies,43.02,5,215.1,19.36
ORD-ACC-0014-0070,ACC-0014,2024-08-06,IE-03,Industrial Equipment,14578.6,2,29157.2,9913.45
ORD-ACC-0014-0063,ACC-0014,2024-08-08,SG-02,Safety Gear,414.34,2,828.68,149.16
ORD-ACC-0014-0068,ACC-0014,2024-08-09,SG-03,Safety Gear,738.34,5,3691.7,664.51
ORD-ACC-0014-0068,ACC-0014,2024-08-09,PM-01,Packaging Materials,33.78,1,33.78,2.7
ORD-ACC-0014-0074,ACC-0014,2024-08-11,SG-01,Safety Gear,484.72,2,969.44,174.5
ORD-ACC-0014-0074,ACC-0014,2024-08-11,SG-03,Safety Gear,700.7,1,700.7,126.13
ORD-ACC-0014-0074,ACC-0014,2024-08-11,PM-03,Packaging Materials,23.33,5,116.65,9.33
ORD-ACC-0014-0074,ACC-0014,2024-08-11,PM-02,Packaging Materials,54.36,3,163.08,13.05
ORD-ACC-0014-0062,ACC-0014,2024-08-14,SG-02,Safety Gear,445.47,3,1336.41,240.55
ORD-ACC-0014-0062,ACC-0014,2024-08-14,CS-03,Cleaning Supplies,46.05,4,184.2,16.58
ORD-ACC-0014-0071,ACC-0014,2024-08-16,SG-01,Safety Gear,479.21,5,2396.05,431.29
ORD-ACC-0014-0071,ACC-0014,2024-08-16,OS-03,Office Supplies,84.66,2,169.32,16.93
ORD-ACC-0014-0065,ACC-0014,2024-08-21,PT-02,Precision Tools,1697.45,4,6789.8,1901.14
ORD-ACC-0014-0065,ACC-0014,2024-08-21,IE-03,Industrial Equipment,13693.79,2,27387.58,9311.78
ORD-ACC-0014-0076,ACC-0014,2024-08-21,OS-01,Office Supplies,108.44,1,108.44,10.84
ORD-ACC-0014-0072,ACC-0014,2024-08-23,CS-03,Cleaning Supplies,47.33,5,236.65,21.3
ORD-ACC-0014-0072,ACC-0014,2024-08-23,OS-02,Office Supplies,120.36,1,120.36,12.04
ORD-ACC-0014-0077,ACC-0014,2024-08-23,SG-02,Safety Gear,441.23,2,882.46,158.84
ORD-ACC-0014-0077,ACC-0014,2024-08-23,IE-01,Industrial Equipment,12964.55,1,12964.55,4407.95
ORD-ACC-0014-0077,ACC-0014,2024-08-23,CS-02,Cleaning Supplies,41.93,3,125.79,11.32
ORD-ACC-0014-0077,ACC-0014,2024-08-23,CS-02,Chemical Supplies,951.13,4,3804.52,836.99
ORD-ACC-0014-0066,ACC-0014,2024-08-25,OS-01,Office Supplies,102.37,2,204.74,20.47
ORD-ACC-0014-0086,ACC-0014,2024-09-03,PT-01,Precision Tools,3313.59,1,3313.59,927.81
ORD-ACC-0014-0086,ACC-0014,2024-09-03,PT-03,Precision Tools,4075.63,5,20378.15,5705.88
ORD-ACC-0014-0083,ACC-0014,2024-09-04,OS-01,Office Supplies,102.18,5,510.9,51.09
ORD-ACC-0014-0083,ACC-0014,2024-09-04,IE-02,Industrial Equipment,9905.43,2,19810.86,6735.69
ORD-ACC-0014-0083,ACC-0014,2024-09-04,PM-03,Packaging Materials,24.17,1,24.17,1.93
ORD-ACC-0014-0083,ACC-0014,2024-09-04,CS-03,Chemical Supplies,497.96,4,1991.84,438.2
ORD-ACC-0014-0083,ACC-0014,2024-09-04,SG-01,Safety Gear,340.82,5,1704.1,306.74
ORD-ACC-0014-0080,ACC-0014,2024-09-06,CS-02,Chemical Supplies,1007.1,4,4028.4,886.25
ORD-ACC-0014-0080,ACC-0014,2024-09-06,OS-03,Office Supplies,82.65,2,165.3,16.53
ORD-ACC-0014-0080,ACC-0014,2024-09-06,IE-01,Industrial Equipment,13460.5,2,26921.0,9153.14
ORD-ACC-0014-0080,ACC-0014,2024-09-06,OS-02,Office Supplies,120.8,1,120.8,12.08
ORD-ACC-0014-0079,ACC-0014,2024-09-08,PM-03,Packaging Materials,23.75,4,95.0,7.6
ORD-ACC-0014-0079,ACC-0014,2024-09-08,CS-03,Chemical Supplies,496.19,3,1488.57,327.49
ORD-ACC-0014-0079,ACC-0014,2024-09-08,OS-03,Office Supplies,83.25,5,416.25,41.62
ORD-ACC-0014-0079,ACC-0014,2024-09-08,OS-01,Office Supplies,109.9,4,439.6,43.96
ORD-ACC-0014-0079,ACC-0014,2024-09-08,PT-01,Precision Tools,3407.82,5,17039.1,4770.95
ORD-ACC-0014-0084,ACC-0014,2024-09-12,SG-01,Safety Gear,349.67,2,699.34,125.88
ORD-ACC-0014-0084,ACC-0014,2024-09-12,OS-02,Office Supplies,121.83,3,365.49,36.55
ORD-ACC-0014-0087,ACC-0014,2024-09-13,CS-03,Cleaning Supplies,48.59,3,145.77,13.12
ORD-ACC-0014-0085,ACC-0014,2024-09-16,SG-03,Safety Gear,530.76,2,1061.52,191.07
ORD-ACC-0014-0085,ACC-0014,2024-09-16,CS-02,Chemical Supplies,997.23,2,1994.46,438.78
ORD-ACC-0014-0085,ACC-0014,2024-09-16,OS-01,Office Supplies,103.17,3,309.51,30.95
ORD-ACC-0014-0089,ACC-0014,2024-09-16,IE-02,Industrial Equipment,9943.7,4,39774.8,13523.43
ORD-ACC-0014-0089,ACC-0014,2024-09-16,CS-01,Chemical Supplies,999.47,5,4997.35,1099.42
ORD-ACC-0014-0089,ACC-0014,2024-09-16,PM-03,Packaging Materials,23.62,3,70.86,5.67
ORD-ACC-0014-0090,ACC-0014,2024-09-16,CS-02,Cleaning Supplies,40.78,4,163.12,14.68
ORD-ACC-0014-0090,ACC-0014,2024-09-16,PT-03,Precision Tools,4287.7,4,17150.8,4802.22
ORD-ACC-0014-0090,ACC-0014,2024-09-16,PM-01,Packaging Materials,35.6,1,35.6,2.85
ORD-ACC-0014-0081,ACC-0014,2024-09-18,CS-01,Cleaning Supplies,51.42,4,205.68,18.51
ORD-ACC-0014-0081,ACC-0014,2024-09-18,SG-03,Safety Gear,537.09,2,1074.18,193.35
ORD-ACC-0014-0081,ACC-0014,2024-09-18,PM-02,Packaging Materials,57.86,5,289.3,23.14
ORD-ACC-0014-0081,ACC-0014,2024-09-18,CS-02,Cleaning Supplies,42.91,2,85.82,7.72
ORD-ACC-0014-0088,ACC-0014,2024-09-18,CS-01,Cleaning Supplies,51.59,1,51.59,4.64
ORD-ACC-0014-0088,ACC-0014,2024-09-18,OS-01,Office Supplies,106.64,4,426.56,42.66
ORD-ACC-0014-0088,ACC-0014,2024-09-18,CS-01,Chemical Supplies,936.28,4,3745.12,823.93
ORD-ACC-0014-0082,ACC-0014,2024-09-23,CS-03,Cleaning Supplies,45.56,1,45.56,4.1
ORD-ACC-0014-0078,ACC-0014,2024-09-26,PM-01,Packaging Materials,35.78,3,107.34,8.59
ORD-ACC-0014-0078,ACC-0014,2024-09-26,OS-01,Office Supplies,103.23,3,309.69,30.97
ORD-ACC-0014-0078,ACC-0014,2024-09-26,SG-01,Safety Gear,355.44,5,1777.2,319.9
